# phase src dst weight
64 38 38 0.10000000
64 38 43 18.75000000
64 38 48 18.75000000
64 38 49 18.75000000
64 38 50 18.75000000
64 38 51 18.75000000
64 38 52 18.75000000
64 38 53 18.75000000
64 38 54 18.75000000
64 38 55 37.50000000
64 39 39 0.10000000
64 39 48 18.75000000
64 39 49 18.75000000
64 39 50 18.75000000
64 39 51 18.75000000
64 39 52 18.75000000
64 39 53 18.75000000
64 39 54 18.75000000
64 39 55 18.75000000
64 40 40 0.20000000
64 41 41 0.20000000
64 42 42 0.20000000
64 43 43 0.20000000
64 44 44 0.10000000
64 45 45 0.10000000
64 46 46 0.10000000
64 47 47 0.10000000
64 48 48 0.10000000
64 49 49 0.10000000
64 50 50 0.10000000
64 51 51 0.10000000
64 52 52 0.10000000
64 53 53 0.10000000
64 54 54 0.10000000
64 55 55 0.10000000
64 56 10 2.00000000
64 56 14 2.00000000
64 56 18 4.00000000
64 56 22 2.00000000
64 56 26 4.00000000
64 56 30 2.00000000
64 56 34 4.00000000
64 56 38 2.00000000
64 56 42 4.00000000
64 56 46 2.00000000
64 56 50 2.00000000
64 56 54 2.00000000
64 63 11 2.00000000
64 63 15 2.00000000
64 63 19 4.00000000
64 63 23 2.00000000
64 63 27 4.00000000
64 63 31 2.00000000
64 63 35 4.00000000
64 63 39 2.00000000
64 63 43 4.00000000
64 63 47 2.00000000
64 63 51 2.00000000
64 63 55 2.00000000
65 0 0 60.45000000
65 0 1 18.75000000
65 0 2 18.75000000
65 0 3 18.75000000
65 0 4 20.75000000
65 0 5 18.75000000
65 0 6 18.75000000
65 0 7 18.75000000
65 0 8 4.00000000
65 0 12 2.00000000
65 0 16 4.00000000
65 0 20 2.00000000
65 0 24 4.00000000
65 0 28 2.00000000
65 0 32 4.00000000
65 0 36 2.00000000
65 0 40 2.00000000
65 1 0 56.25000000
65 1 1 56.45000000
65 1 2 18.75000000
65 1 3 18.75000000
65 1 4 18.75000000
65 1 5 18.75000000
65 1 6 18.75000000
65 1 7 18.75000000
65 2 0 56.25000000
65 2 1 56.25000000
65 2 2 56.45000000
65 2 3 18.75000000
65 2 4 18.75000000
65 2 5 18.75000000
65 2 6 18.75000000
65 2 7 18.75000000
65 3 0 56.25000000
65 3 1 56.25000000
65 3 2 56.25000000
65 3 3 56.45000000
65 3 4 18.75000000
65 3 5 18.75000000
65 3 6 18.75000000
65 3 7 18.75000000
65 4 0 56.25000000
65 4 1 56.25000000
65 4 2 56.25000000
65 4 3 56.25000000
65 4 4 37.60000000
65 4 5 18.75000000
65 4 6 18.75000000
65 4 7 18.75000000
65 4 8 18.75000000
65 5 0 56.25000000
65 5 1 56.25000000
65 5 2 56.25000000
65 5 3 56.25000000
65 5 4 37.50000000
65 5 5 37.60000000
65 5 6 18.75000000
65 5 7 18.75000000
65 5 8 18.75000000
65 5 9 18.75000000
65 6 0 56.25000000
65 6 1 56.25000000
65 6 2 56.25000000
65 6 3 56.25000000
65 6 4 37.50000000
65 6 5 37.50000000
65 6 6 37.60000000
65 6 7 18.75000000
65 6 8 18.75000000
65 6 9 18.75000000
65 6 10 18.75000000
65 7 0 56.25000000
65 7 1 60.25000000
65 7 2 56.25000000
65 7 3 56.25000000
65 7 4 37.50000000
65 7 5 39.50000000
65 7 6 37.50000000
65 7 7 37.60000000
65 7 8 18.75000000
65 7 9 22.75000000
65 7 10 18.75000000
65 7 11 18.75000000
65 7 13 2.00000000
65 7 17 4.00000000
65 7 21 2.00000000
65 7 25 4.00000000
65 7 29 2.00000000
65 7 33 4.00000000
65 7 37 2.00000000
65 7 41 2.00000000
65 8 0 18.75000000
65 8 1 56.25000000
65 8 2 56.25000000
65 8 3 56.25000000
65 8 4 18.75000000
65 8 5 18.75000000
65 8 6 18.75000000
65 8 7 18.75000000
65 8 8 56.45000000
65 8 9 56.25000000
65 8 10 56.25000000
65 8 11 56.25000000
65 8 12 37.50000000
65 8 13 18.75000000
65 8 14 18.75000000
65 8 15 18.75000000
65 8 16 18.75000000
65 9 0 18.75000000
65 9 1 18.75000000
65 9 2 56.25000000
65 9 3 56.25000000
65 9 4 18.75000000
65 9 5 18.75000000
65 9 6 18.75000000
65 9 7 18.75000000
65 9 8 56.25000000
65 9 9 56.45000000
65 9 10 56.25000000
65 9 11 56.25000000
65 9 12 37.50000000
65 9 13 37.50000000
65 9 14 18.75000000
65 9 15 18.75000000
65 9 16 18.75000000
65 9 17 18.75000000
65 10 0 18.75000000
65 10 1 18.75000000
65 10 2 18.75000000
65 10 3 56.25000000
65 10 4 18.75000000
65 10 5 18.75000000
65 10 6 18.75000000
65 10 7 18.75000000
65 10 8 56.25000000
65 10 9 56.25000000
65 10 10 56.45000000
65 10 11 56.25000000
65 10 12 37.50000000
65 10 13 37.50000000
65 10 14 37.50000000
65 10 15 18.75000000
65 10 16 18.75000000
65 10 17 18.75000000
65 10 18 18.75000000
65 11 0 18.75000000
65 11 1 18.75000000
65 11 2 18.75000000
65 11 3 18.75000000
65 11 4 18.75000000
65 11 5 18.75000000
65 11 6 18.75000000
65 11 7 18.75000000
65 11 8 56.25000000
65 11 9 56.25000000
65 11 10 56.25000000
65 11 11 56.45000000
65 11 12 37.50000000
65 11 13 37.50000000
65 11 14 37.50000000
65 11 15 37.50000000
65 11 16 18.75000000
65 11 17 18.75000000
65 11 18 18.75000000
65 11 19 18.75000000
65 12 0 18.75000000
65 12 1 18.75000000
65 12 2 18.75000000
65 12 3 18.75000000
65 12 5 18.75000000
65 12 6 18.75000000
65 12 7 18.75000000
65 12 8 56.25000000
65 12 9 56.25000000
65 12 10 56.25000000
65 12 11 56.25000000
65 12 12 37.60000000
65 12 13 37.50000000
65 12 14 37.50000000
65 12 15 37.50000000
65 12 16 18.75000000
65 12 17 18.75000000
65 12 18 18.75000000
65 12 19 18.75000000
65 12 20 18.75000000
65 13 0 18.75000000
65 13 1 18.75000000
65 13 2 18.75000000
65 13 3 18.75000000
65 13 6 18.75000000
65 13 7 18.75000000
65 13 8 56.25000000
65 13 9 56.25000000
65 13 10 56.25000000
65 13 11 56.25000000
65 13 12 37.50000000
65 13 13 37.60000000
65 13 14 37.50000000
65 13 15 37.50000000
65 13 16 18.75000000
65 13 17 18.75000000
65 13 18 18.75000000
65 13 19 18.75000000
65 13 20 18.75000000
65 13 21 18.75000000
65 14 0 18.75000000
65 14 1 18.75000000
65 14 2 18.75000000
65 14 3 18.75000000
65 14 7 18.75000000
65 14 8 56.25000000
65 14 9 56.25000000
65 14 10 56.25000000
65 14 11 56.25000000
65 14 12 37.50000000
65 14 13 37.50000000
65 14 14 37.60000000
65 14 15 37.50000000
65 14 16 18.75000000
65 14 17 18.75000000
65 14 18 18.75000000
65 14 19 18.75000000
65 14 20 18.75000000
65 14 21 18.75000000
65 14 22 18.75000000
65 15 0 18.75000000
65 15 1 18.75000000
65 15 2 18.75000000
65 15 3 18.75000000
65 15 8 56.25000000
65 15 9 56.25000000
65 15 10 56.25000000
65 15 11 56.25000000
65 15 12 37.50000000
65 15 13 37.50000000
65 15 14 37.50000000
65 15 15 37.60000000
65 15 16 18.75000000
65 15 17 18.75000000
65 15 18 18.75000000
65 15 19 18.75000000
65 15 20 18.75000000
65 15 21 18.75000000
65 15 22 18.75000000
65 15 23 18.75000000
65 16 8 18.75000000
65 16 9 18.75000000
65 16 10 18.75000000
65 16 11 18.75000000
65 16 13 18.75000000
65 16 14 18.75000000
65 16 15 18.75000000
65 16 16 56.45000000
65 16 17 56.25000000
65 16 18 56.25000000
65 16 19 56.25000000
65 16 20 37.50000000
65 16 21 37.50000000
65 16 22 37.50000000
65 16 23 37.50000000
65 16 24 18.75000000
65 16 25 18.75000000
65 16 26 18.75000000
65 16 27 18.75000000
65 16 28 18.75000000
65 17 8 18.75000000
65 17 9 18.75000000
65 17 10 18.75000000
65 17 11 18.75000000
65 17 14 18.75000000
65 17 15 18.75000000
65 17 16 56.25000000
65 17 17 56.45000000
65 17 18 56.25000000
65 17 19 56.25000000
65 17 20 37.50000000
65 17 21 37.50000000
65 17 22 37.50000000
65 17 23 37.50000000
65 17 24 18.75000000
65 17 25 18.75000000
65 17 26 18.75000000
65 17 27 18.75000000
65 17 28 18.75000000
65 17 29 18.75000000
65 18 8 18.75000000
65 18 9 18.75000000
65 18 10 18.75000000
65 18 11 18.75000000
65 18 15 18.75000000
65 18 16 56.25000000
65 18 17 56.25000000
65 18 18 56.45000000
65 18 19 56.25000000
65 18 20 37.50000000
65 18 21 37.50000000
65 18 22 37.50000000
65 18 23 37.50000000
65 18 24 18.75000000
65 18 25 18.75000000
65 18 26 18.75000000
65 18 27 18.75000000
65 18 28 18.75000000
65 18 29 18.75000000
65 18 30 18.75000000
65 19 8 18.75000000
65 19 9 18.75000000
65 19 10 18.75000000
65 19 11 18.75000000
65 19 16 56.25000000
65 19 17 56.25000000
65 19 18 56.25000000
65 19 19 56.45000000
65 19 20 37.50000000
65 19 21 37.50000000
65 19 22 37.50000000
65 19 23 37.50000000
65 19 24 18.75000000
65 19 25 18.75000000
65 19 26 18.75000000
65 19 27 18.75000000
65 19 28 18.75000000
65 19 29 18.75000000
65 19 30 18.75000000
65 19 31 18.75000000
65 20 9 18.75000000
65 20 10 18.75000000
65 20 11 18.75000000
65 20 16 56.25000000
65 20 17 56.25000000
65 20 18 56.25000000
65 20 19 56.25000000
65 20 20 18.85000000
65 20 21 37.50000000
65 20 22 37.50000000
65 20 23 37.50000000
65 20 24 56.25000000
65 20 25 18.75000000
65 20 26 18.75000000
65 20 27 18.75000000
65 20 28 18.75000000
65 20 29 18.75000000
65 20 30 18.75000000
65 20 31 18.75000000
65 21 10 18.75000000
65 21 11 18.75000000
65 21 16 56.25000000
65 21 17 56.25000000
65 21 18 56.25000000
65 21 19 56.25000000
65 21 20 18.75000000
65 21 21 18.85000000
65 21 22 37.50000000
65 21 23 37.50000000
65 21 24 56.25000000
65 21 25 56.25000000
65 21 26 18.75000000
65 21 27 18.75000000
65 21 28 18.75000000
65 21 29 18.75000000
65 21 30 18.75000000
65 21 31 18.75000000
65 22 11 18.75000000
65 22 16 56.25000000
65 22 17 56.25000000
65 22 18 56.25000000
65 22 19 56.25000000
65 22 20 18.75000000
65 22 21 18.75000000
65 22 22 18.85000000
65 22 23 37.50000000
65 22 24 56.25000000
65 22 25 56.25000000
65 22 26 56.25000000
65 22 27 18.75000000
65 22 28 18.75000000
65 22 29 18.75000000
65 22 30 18.75000000
65 22 31 18.75000000
65 23 16 56.25000000
65 23 17 56.25000000
65 23 18 56.25000000
65 23 19 56.25000000
65 23 20 18.75000000
65 23 21 18.75000000
65 23 22 18.75000000
65 23 23 18.85000000
65 23 24 56.25000000
65 23 25 56.25000000
65 23 26 56.25000000
65 23 27 56.25000000
65 23 28 18.75000000
65 23 29 18.75000000
65 23 30 18.75000000
65 23 31 18.75000000
65 24 17 18.75000000
65 24 18 18.75000000
65 24 19 18.75000000
65 24 24 56.45000000
65 24 25 56.25000000
65 24 26 56.25000000
65 24 27 56.25000000
65 24 28 18.75000000
65 24 29 37.50000000
65 24 30 37.50000000
65 24 31 37.50000000
65 24 32 56.25000000
65 24 33 18.75000000
65 24 34 18.75000000
65 24 35 18.75000000
65 24 36 18.75000000
65 24 37 18.75000000
65 24 38 18.75000000
65 24 39 18.75000000
65 25 18 18.75000000
65 25 19 18.75000000
65 25 24 56.25000000
65 25 25 56.45000000
65 25 26 56.25000000
65 25 27 56.25000000
65 25 28 18.75000000
65 25 29 18.75000000
65 25 30 37.50000000
65 25 31 37.50000000
65 25 32 56.25000000
65 25 33 56.25000000
65 25 34 18.75000000
65 25 35 18.75000000
65 25 36 18.75000000
65 25 37 18.75000000
65 25 38 18.75000000
65 25 39 18.75000000
65 26 19 18.75000000
65 26 24 56.25000000
65 26 25 56.25000000
65 26 26 56.45000000
65 26 27 56.25000000
65 26 28 18.75000000
65 26 29 18.75000000
65 26 30 18.75000000
65 26 31 37.50000000
65 26 32 56.25000000
65 26 33 56.25000000
65 26 34 56.25000000
65 26 35 18.75000000
65 26 36 18.75000000
65 26 37 18.75000000
65 26 38 18.75000000
65 26 39 18.75000000
65 27 24 56.25000000
65 27 25 56.25000000
65 27 26 56.25000000
65 27 27 56.45000000
65 27 28 18.75000000
65 27 29 18.75000000
65 27 30 18.75000000
65 27 31 18.75000000
65 27 32 56.25000000
65 27 33 56.25000000
65 27 34 56.25000000
65 27 35 56.25000000
65 27 36 18.75000000
65 27 37 18.75000000
65 27 38 18.75000000
65 27 39 18.75000000
65 28 24 18.75000000
65 28 25 56.25000000
65 28 26 56.25000000
65 28 27 56.25000000
65 28 28 18.85000000
65 28 29 18.75000000
65 28 30 18.75000000
65 28 31 18.75000000
65 28 32 56.25000000
65 28 33 56.25000000
65 28 34 56.25000000
65 28 35 56.25000000
65 28 36 37.50000000
65 28 37 18.75000000
65 28 38 18.75000000
65 28 39 18.75000000
65 28 40 18.75000000
65 29 24 18.75000000
65 29 25 18.75000000
65 29 26 56.25000000
65 29 27 56.25000000
65 29 28 18.75000000
65 29 29 18.85000000
65 29 30 18.75000000
65 29 31 18.75000000
65 29 32 56.25000000
65 29 33 56.25000000
65 29 34 56.25000000
65 29 35 56.25000000
65 29 36 37.50000000
65 29 37 37.50000000
65 29 38 18.75000000
65 29 39 18.75000000
65 29 40 18.75000000
65 29 41 18.75000000
65 30 24 18.75000000
65 30 25 18.75000000
65 30 26 18.75000000
65 30 27 56.25000000
65 30 28 18.75000000
65 30 29 18.75000000
65 30 30 18.85000000
65 30 31 18.75000000
65 30 32 56.25000000
65 30 33 56.25000000
65 30 34 56.25000000
65 30 35 56.25000000
65 30 36 37.50000000
65 30 37 37.50000000
65 30 38 37.50000000
65 30 39 18.75000000
65 30 40 18.75000000
65 30 41 18.75000000
65 30 42 18.75000000
65 31 24 18.75000000
65 31 25 18.75000000
65 31 26 18.75000000
65 31 27 18.75000000
65 31 28 18.75000000
65 31 29 18.75000000
65 31 30 18.75000000
65 31 31 18.85000000
65 31 32 56.25000000
65 31 33 56.25000000
65 31 34 56.25000000
65 31 35 56.25000000
65 31 36 37.50000000
65 31 37 37.50000000
65 31 38 37.50000000
65 31 39 37.50000000
65 31 40 18.75000000
65 31 41 18.75000000
65 31 42 18.75000000
65 31 43 18.75000000
65 32 32 18.95000000
65 32 33 56.25000000
65 32 34 56.25000000
65 32 35 56.25000000
65 32 36 18.75000000
65 32 37 18.75000000
65 32 38 18.75000000
65 32 39 18.75000000
65 32 40 37.50000000
65 32 41 37.50000000
65 32 42 37.50000000
65 32 43 37.50000000
65 33 32 18.75000000
65 33 33 18.95000000
65 33 34 56.25000000
65 33 35 56.25000000
65 33 36 18.75000000
65 33 37 18.75000000
65 33 38 18.75000000
65 33 39 18.75000000
65 33 40 37.50000000
65 33 41 37.50000000
65 33 42 37.50000000
65 33 43 37.50000000
65 34 32 18.75000000
65 34 33 18.75000000
65 34 34 18.95000000
65 34 35 56.25000000
65 34 36 18.75000000
65 34 37 18.75000000
65 34 38 18.75000000
65 34 39 18.75000000
65 34 40 37.50000000
65 34 41 37.50000000
65 34 42 37.50000000
65 34 43 37.50000000
65 35 32 18.75000000
65 35 33 18.75000000
65 35 34 18.75000000
65 35 35 18.95000000
65 35 36 18.75000000
65 35 37 18.75000000
65 35 38 18.75000000
65 35 39 18.75000000
65 35 40 37.50000000
65 35 41 37.50000000
65 35 42 37.50000000
65 35 43 37.50000000
65 36 32 18.75000000
65 36 33 18.75000000
65 36 34 18.75000000
65 36 35 18.75000000
65 36 36 0.10000000
65 36 37 18.75000000
65 36 38 18.75000000
65 36 39 18.75000000
65 36 40 18.75000000
65 36 41 37.50000000
65 36 42 37.50000000
65 36 43 37.50000000
65 37 32 18.75000000
65 37 33 18.75000000
65 37 34 18.75000000
65 37 35 18.75000000
65 37 37 0.10000000
65 37 38 18.75000000
65 37 39 18.75000000
65 37 40 18.75000000
65 37 41 18.75000000
65 37 42 37.50000000
65 37 43 37.50000000
65 38 32 18.75000000
65 38 33 18.75000000
65 38 34 18.75000000
65 38 35 18.75000000
65 38 38 0.10000000
65 38 39 18.75000000
65 38 40 18.75000000
65 38 41 18.75000000
65 38 42 18.75000000
65 38 43 37.50000000
65 39 32 18.75000000
65 39 33 18.75000000
65 39 34 18.75000000
65 39 35 18.75000000
65 39 39 0.10000000
65 39 40 18.75000000
65 39 41 18.75000000
65 39 42 18.75000000
65 39 43 18.75000000
65 40 40 0.10000000
65 41 41 0.10000000
65 42 42 0.10000000
65 43 43 0.10000000
65 56 2 4.00000000
65 56 6 2.00000000
65 56 10 4.00000000
65 56 14 2.00000000
65 56 18 4.00000000
65 56 22 2.00000000
65 56 26 4.00000000
65 56 30 2.00000000
65 56 34 4.00000000
65 56 38 2.00000000
65 56 42 2.00000000
65 63 3 4.00000000
65 63 7 2.00000000
65 63 11 4.00000000
65 63 15 2.00000000
65 63 19 4.00000000
65 63 23 2.00000000
65 63 27 4.00000000
65 63 31 2.00000000
65 63 35 4.00000000
65 63 39 2.00000000
65 63 43 2.00000000
66 0 0 4.20000000
66 0 4 2.00000000
66 0 8 4.00000000
66 0 12 2.00000000
66 0 16 43.50000000
66 0 17 18.75000000
66 0 18 18.75000000
66 0 19 18.75000000
66 0 20 2.00000000
66 0 24 26.75000000
66 0 25 18.75000000
66 0 26 18.75000000
66 0 27 18.75000000
66 0 28 22.75000000
66 1 1 0.20000000
66 1 16 37.50000000
66 1 17 37.50000000
66 1 18 18.75000000
66 1 19 18.75000000
66 1 24 18.75000000
66 1 25 18.75000000
66 1 26 18.75000000
66 1 27 18.75000000
66 1 28 18.75000000
66 1 29 18.75000000
66 2 2 0.20000000
66 2 16 37.50000000
66 2 17 37.50000000
66 2 18 37.50000000
66 2 19 18.75000000
66 2 24 18.75000000
66 2 25 18.75000000
66 2 26 18.75000000
66 2 27 18.75000000
66 2 28 18.75000000
66 2 29 18.75000000
66 2 30 18.75000000
66 3 3 0.20000000
66 3 16 37.50000000
66 3 17 37.50000000
66 3 18 37.50000000
66 3 19 37.50000000
66 3 24 18.75000000
66 3 25 18.75000000
66 3 26 18.75000000
66 3 27 18.75000000
66 3 28 18.75000000
66 3 29 18.75000000
66 3 30 18.75000000
66 3 31 18.75000000
66 4 4 0.10000000
66 4 16 37.50000000
66 4 17 37.50000000
66 4 18 37.50000000
66 4 19 37.50000000
66 4 24 56.25000000
66 4 25 18.75000000
66 4 26 18.75000000
66 4 27 18.75000000
66 4 28 18.75000000
66 4 29 18.75000000
66 4 30 18.75000000
66 4 31 18.75000000
66 5 5 0.10000000
66 5 16 37.50000000
66 5 17 37.50000000
66 5 18 37.50000000
66 5 19 37.50000000
66 5 24 56.25000000
66 5 25 56.25000000
66 5 26 18.75000000
66 5 27 18.75000000
66 5 28 18.75000000
66 5 29 18.75000000
66 5 30 18.75000000
66 5 31 18.75000000
66 6 6 0.10000000
66 6 16 37.50000000
66 6 17 37.50000000
66 6 18 37.50000000
66 6 19 37.50000000
66 6 24 56.25000000
66 6 25 56.25000000
66 6 26 56.25000000
66 6 27 18.75000000
66 6 28 18.75000000
66 6 29 18.75000000
66 6 30 18.75000000
66 6 31 18.75000000
66 7 1 4.00000000
66 7 5 2.00000000
66 7 7 0.10000000
66 7 9 4.00000000
66 7 13 2.00000000
66 7 16 37.50000000
66 7 17 43.50000000
66 7 18 37.50000000
66 7 19 37.50000000
66 7 21 2.00000000
66 7 24 56.25000000
66 7 25 64.25000000
66 7 26 56.25000000
66 7 27 56.25000000
66 7 28 18.75000000
66 7 29 22.75000000
66 7 30 18.75000000
66 7 31 18.75000000
66 8 0 56.25000000
66 8 1 18.75000000
66 8 2 18.75000000
66 8 3 18.75000000
66 8 4 18.75000000
66 8 5 18.75000000
66 8 6 18.75000000
66 8 7 18.75000000
66 8 8 0.20000000
66 8 17 18.75000000
66 8 18 18.75000000
66 8 19 18.75000000
66 8 24 56.25000000
66 8 25 56.25000000
66 8 26 56.25000000
66 8 27 56.25000000
66 8 28 18.75000000
66 8 29 37.50000000
66 8 30 37.50000000
66 8 31 37.50000000
66 9 0 56.25000000
66 9 1 56.25000000
66 9 2 18.75000000
66 9 3 18.75000000
66 9 4 18.75000000
66 9 5 18.75000000
66 9 6 18.75000000
66 9 7 18.75000000
66 9 9 0.20000000
66 9 18 18.75000000
66 9 19 18.75000000
66 9 24 56.25000000
66 9 25 56.25000000
66 9 26 56.25000000
66 9 27 56.25000000
66 9 28 18.75000000
66 9 29 18.75000000
66 9 30 37.50000000
66 9 31 37.50000000
66 10 0 56.25000000
66 10 1 56.25000000
66 10 2 56.25000000
66 10 3 18.75000000
66 10 4 18.75000000
66 10 5 18.75000000
66 10 6 18.75000000
66 10 7 18.75000000
66 10 10 0.20000000
66 10 19 18.75000000
66 10 24 56.25000000
66 10 25 56.25000000
66 10 26 56.25000000
66 10 27 56.25000000
66 10 28 18.75000000
66 10 29 18.75000000
66 10 30 18.75000000
66 10 31 37.50000000
66 11 0 56.25000000
66 11 1 56.25000000
66 11 2 56.25000000
66 11 3 56.25000000
66 11 4 18.75000000
66 11 5 18.75000000
66 11 6 18.75000000
66 11 7 18.75000000
66 11 11 0.20000000
66 11 24 56.25000000
66 11 25 56.25000000
66 11 26 56.25000000
66 11 27 56.25000000
66 11 28 18.75000000
66 11 29 18.75000000
66 11 30 18.75000000
66 11 31 18.75000000
66 12 0 56.25000000
66 12 1 56.25000000
66 12 2 56.25000000
66 12 3 56.25000000
66 12 4 37.50000000
66 12 5 18.75000000
66 12 6 18.75000000
66 12 7 18.75000000
66 12 8 18.75000000
66 12 12 0.10000000
66 12 24 18.75000000
66 12 25 56.25000000
66 12 26 56.25000000
66 12 27 56.25000000
66 12 28 18.75000000
66 12 29 18.75000000
66 12 30 18.75000000
66 12 31 18.75000000
66 13 0 56.25000000
66 13 1 56.25000000
66 13 2 56.25000000
66 13 3 56.25000000
66 13 4 37.50000000
66 13 5 37.50000000
66 13 6 18.75000000
66 13 7 18.75000000
66 13 8 18.75000000
66 13 9 18.75000000
66 13 13 0.10000000
66 13 24 18.75000000
66 13 25 18.75000000
66 13 26 56.25000000
66 13 27 56.25000000
66 13 28 18.75000000
66 13 29 18.75000000
66 13 30 18.75000000
66 13 31 18.75000000
66 14 0 56.25000000
66 14 1 56.25000000
66 14 2 56.25000000
66 14 3 56.25000000
66 14 4 37.50000000
66 14 5 37.50000000
66 14 6 37.50000000
66 14 7 18.75000000
66 14 8 18.75000000
66 14 9 18.75000000
66 14 10 18.75000000
66 14 14 0.10000000
66 14 24 18.75000000
66 14 25 18.75000000
66 14 26 18.75000000
66 14 27 56.25000000
66 14 28 18.75000000
66 14 29 18.75000000
66 14 30 18.75000000
66 14 31 18.75000000
66 15 0 56.25000000
66 15 1 56.25000000
66 15 2 56.25000000
66 15 3 56.25000000
66 15 4 37.50000000
66 15 5 37.50000000
66 15 6 37.50000000
66 15 7 37.50000000
66 15 8 18.75000000
66 15 9 18.75000000
66 15 10 18.75000000
66 15 11 18.75000000
66 15 15 0.10000000
66 15 24 18.75000000
66 15 25 18.75000000
66 15 26 18.75000000
66 15 27 18.75000000
66 15 28 18.75000000
66 15 29 18.75000000
66 15 30 18.75000000
66 15 31 18.75000000
66 16 0 18.75000000
66 16 1 56.25000000
66 16 2 56.25000000
66 16 3 56.25000000
66 16 4 18.75000000
66 16 5 18.75000000
66 16 6 18.75000000
66 16 7 18.75000000
66 16 8 56.25000000
66 16 9 56.25000000
66 16 10 56.25000000
66 16 11 56.25000000
66 16 12 37.50000000
66 16 13 18.75000000
66 16 14 18.75000000
66 16 15 18.75000000
66 16 16 19.05000000
66 17 0 18.75000000
66 17 1 18.75000000
66 17 2 56.25000000
66 17 3 56.25000000
66 17 4 18.75000000
66 17 5 18.75000000
66 17 6 18.75000000
66 17 7 18.75000000
66 17 8 56.25000000
66 17 9 56.25000000
66 17 10 56.25000000
66 17 11 56.25000000
66 17 12 37.50000000
66 17 13 37.50000000
66 17 14 18.75000000
66 17 15 18.75000000
66 17 16 18.75000000
66 17 17 19.05000000
66 18 0 18.75000000
66 18 1 18.75000000
66 18 2 18.75000000
66 18 3 56.25000000
66 18 4 18.75000000
66 18 5 18.75000000
66 18 6 18.75000000
66 18 7 18.75000000
66 18 8 56.25000000
66 18 9 56.25000000
66 18 10 56.25000000
66 18 11 56.25000000
66 18 12 37.50000000
66 18 13 37.50000000
66 18 14 37.50000000
66 18 15 18.75000000
66 18 16 18.75000000
66 18 17 18.75000000
66 18 18 19.05000000
66 19 0 18.75000000
66 19 1 18.75000000
66 19 2 18.75000000
66 19 3 18.75000000
66 19 4 18.75000000
66 19 5 18.75000000
66 19 6 18.75000000
66 19 7 18.75000000
66 19 8 56.25000000
66 19 9 56.25000000
66 19 10 56.25000000
66 19 11 56.25000000
66 19 12 37.50000000
66 19 13 37.50000000
66 19 14 37.50000000
66 19 15 37.50000000
66 19 16 18.75000000
66 19 17 18.75000000
66 19 18 18.75000000
66 19 19 19.05000000
66 20 0 18.75000000
66 20 1 18.75000000
66 20 2 18.75000000
66 20 3 18.75000000
66 20 5 18.75000000
66 20 6 18.75000000
66 20 7 18.75000000
66 20 8 56.25000000
66 20 9 56.25000000
66 20 10 56.25000000
66 20 11 56.25000000
66 20 12 37.50000000
66 20 13 37.50000000
66 20 14 37.50000000
66 20 15 37.50000000
66 20 16 18.75000000
66 20 17 18.75000000
66 20 18 18.75000000
66 20 19 18.75000000
66 20 20 18.85000000
66 21 0 18.75000000
66 21 1 18.75000000
66 21 2 18.75000000
66 21 3 18.75000000
66 21 6 18.75000000
66 21 7 18.75000000
66 21 8 56.25000000
66 21 9 56.25000000
66 21 10 56.25000000
66 21 11 56.25000000
66 21 12 37.50000000
66 21 13 37.50000000
66 21 14 37.50000000
66 21 15 37.50000000
66 21 16 18.75000000
66 21 17 18.75000000
66 21 18 18.75000000
66 21 19 18.75000000
66 21 20 18.75000000
66 21 21 18.85000000
66 22 0 18.75000000
66 22 1 18.75000000
66 22 2 18.75000000
66 22 3 18.75000000
66 22 7 18.75000000
66 22 8 56.25000000
66 22 9 56.25000000
66 22 10 56.25000000
66 22 11 56.25000000
66 22 12 37.50000000
66 22 13 37.50000000
66 22 14 37.50000000
66 22 15 37.50000000
66 22 16 18.75000000
66 22 17 18.75000000
66 22 18 18.75000000
66 22 19 18.75000000
66 22 20 18.75000000
66 22 21 18.75000000
66 22 22 18.85000000
66 23 0 18.75000000
66 23 1 18.75000000
66 23 2 18.75000000
66 23 3 18.75000000
66 23 8 56.25000000
66 23 9 56.25000000
66 23 10 56.25000000
66 23 11 56.25000000
66 23 12 37.50000000
66 23 13 37.50000000
66 23 14 37.50000000
66 23 15 37.50000000
66 23 16 18.75000000
66 23 17 18.75000000
66 23 18 18.75000000
66 23 19 18.75000000
66 23 20 18.75000000
66 23 21 18.75000000
66 23 22 18.75000000
66 23 23 18.85000000
66 24 8 18.75000000
66 24 9 18.75000000
66 24 10 18.75000000
66 24 11 18.75000000
66 24 13 18.75000000
66 24 14 18.75000000
66 24 15 18.75000000
66 24 16 56.25000000
66 24 17 56.25000000
66 24 18 56.25000000
66 24 19 56.25000000
66 24 20 37.50000000
66 24 21 37.50000000
66 24 22 37.50000000
66 24 23 37.50000000
66 24 24 19.15000000
66 24 25 18.75000000
66 24 26 18.75000000
66 24 27 18.75000000
66 24 28 18.75000000
66 25 8 18.75000000
66 25 9 18.75000000
66 25 10 18.75000000
66 25 11 18.75000000
66 25 14 18.75000000
66 25 15 18.75000000
66 25 16 56.25000000
66 25 17 56.25000000
66 25 18 56.25000000
66 25 19 56.25000000
66 25 20 37.50000000
66 25 21 37.50000000
66 25 22 37.50000000
66 25 23 37.50000000
66 25 24 18.75000000
66 25 25 19.15000000
66 25 26 18.75000000
66 25 27 18.75000000
